1746	2578		β³		Tuc	45.558	A0V
1747	3810			64	Psc	23.452	F8V...
1748	14954			94	Cet	22.578	F8V
1749	21060		δ		Cae	215.983	B2IV-V
1750	21727			3	Cam	129.534	K0III SB
1751	25282			27	Ori	57.208	K0III
1752	33558				Pup	180.832	B4IV/V
1753	34909			51	Gem	165.838	K3V
1754	36393			64	Gem	54.025	A4V
1755	38010				Pup	323.625	B2IV/V
1756	46774			6	Leo	153.139	K3III
1757	46928		ζ		Cha	175.439	B5V
1758	47452		κ	38	Hya	133.690	B4IV/V
1759	48437		γ	8	Sex	85.106	A2V
1760	51775			48	Leo	81.566	G8II-III
1761	56243		ο¹		Cen	0.000	G0Ia
1762	69415			50	Hya	66.711	K2III
1763	81292			17	Dra	126.422	B9V
1764	83947				Her	86.505	K3III
1765	85805			27	Dra	64.683	K0III
1766	90853		δ²		Tel	366.300	B3III
1767	93867			18	Aql	214.133	B8III
1768	101916		κ	7	Del	30.120	G5IV+...
1769	107763			14	Peg	84.246	A1Vs
1770	109017			19	Cep	632.911	O9.5Ib
1771	0	Guniibuu B		36	Oph	5.985	K1 Ve
1772	2854				Cas	164.474	B7III
1773	17771			30	Tau	139.082	B3V
1774	21673		σ¹	91	Tau	45.086	A4m
1775	22565			97	Tau	51.256	A7IV-V
1776	25110				Cam	20.886	F6V
1777	25541		φ	24	Aur	138.889	K4IIIp
1778	29271		α		Men	10.198	G5V
1779	32558				Mon	432.900	M1II
1780	38872				Pup	335.570	B2.5IV
1781	41483				Vel	61.050	A9/F0III/IV
1782	48113				UMa	18.369	G2V
1783	51437		β	30	Sex	124.070	B6V
1784	51718			44	Hya	244.499	K5III
1785	51912				Car	80.515	K1III
1786	52457			41	LMi	70.274	A3Vn
1787	55598		λ	13	Crt	42.882	F3IV
1788	63005		μ²		Cru	124.844	B5Vne
1789	73129		θ		Cir	462.963	B4Vnp
1790	92814				Sct	429.185	B3II
1791	99080			17	Vul	154.560	B3V
1792	100881		π	10	Cap	167.224	B4V
1793	108036		μ	51	Cap	26.617	F3IV
1794	111532			31	Cep	54.885	F3III-IV
1795	3781		λ		Hyi	64.935	K5III
1796	9110		ι	8	Ari	159.490	K1p...
1797	16292				Cam	60.901	A1V
1798	23265				Cep	117.786	K3III
1799	31278				Mon	169.779	B5Vn
1800	35699			56	Gem	135.870	M0III
1801	36114				Car	185.529	K0III
1802	39023			12	Pup	263.852	G8II
1803	40321				Pup	311.526	B2V:
1804	43413				Vel	0.000	B0III
1805	46283				Vel	131.579	B6V
1806	47965				UMa	169.492	M3III
1807	48224				Vel	258.398	B7III
1808	55597				Mus	123.762	B5
1809	59819			6	Com	60.901	A3V
1810	77660			36	Ser	49.751	A3Vn
1811	79302				Sco	97.466	K0III
1812	87194			87	Her	64.977	K2III
1813	90037				CrA	148.588	K4/K5III
1814	98920		η	16	Sge	49.164	K2III
1815	106999			75	Cyg	123.762	M1IIIvar
1816	108022			16	Peg	193.798	B3V
1817	109102				Lac	186.567	K5III
1818	110256		ε		Oct	89.127	M6III
1819	113788			2	And	129.199	A3Vn
1820	115444			66	Peg	119.048	K3III
1821	117020			77	Peg	189.753	M2III
1822	13775			21	Per	98.039	B9p...
1823	15737		τ²	63	Ari	97.371	K3III
1824	19461				Cep	116.414	G8III+...
1825	20522			66	Tau	121.359	A3V
1826	27534		ε		Dor	176.056	B6V
1827	57613				Hya	167.224	M4III
1828	64803				Cen	78.989	K0III
1829	70400				Vir	48.757	A5V
1830	78481			5	Her	76.923	G8III
1831	82129				TrA	213.675	Ap
1832	85162				Sco	226.244	B7III
1833	88899			101	Her	100.806	A8III
1834	94885			23	Aql	113.766	K2II-IIIvar
1835	106944			25	Aqr	69.444	K0III
1836	107382			46	Cap	242.718	G8II-III
1837	113561				Cas	0.000	G0Ia
1838	117689		γ¹		Oct	81.301	G7III
1839	6960			48	Cet	71.378	A0V
1840	18213				Eri	106.157	B6/B7V
1841	23941			68	Eri	25.458	F2V
1842	33104			43	Cam	300.300	B7III
1843	35406				Pup	232.019	A0V
1844	48833			19	LMi	28.145	F6Vs
1845	54461				Car	0.000	B9Ia
1846	65535				Cen	62.344	Kp...
1847	77982		κ		TrA	370.370	G6VII
1848	90191		μ	2	Lyr	134.589	A3IVn
1849	91875		λ		CrA	62.933	A0/A1V
1850	94083			59	Dra	27.300	A9V
1851	101983		φ²		Pav	24.661	F8V
1852	102693		ι		Mic	35.423	F1IV
1853	108317				Cep	751.880	M2 comp
1854	109973		μ²		Gru	81.367	G8III
1855	111795				Lac	138.313	M4III
1856	112242			13	Lac	78.678	K0III
1857	8882		φ		Phe	94.073	A3V
1858	14240		μ		Hor	43.403	F0IV
1859	23794			66	Eri	94.697	B9.5V
1860	34670				Pup	96.899	K2III
1861	35710			65	Aur	72.359	K0III
1862	37664				Pup	66.534	K1III
1863	38373		ζ	13	CMi	191.205	B8II
1864	45505				Vel	0.000	K3Ib
1865	46914				Vel	254.453	B4IV
1866	52353			38	UMa	69.541	K2IIIvar
1867	53261			44	UMa	200.401	K3III
1868	56250		ο²		Cen	0.000	A3Ia
1869	61468				Cen	35.524	A7III
1870	62356			27	Com	104.167	K3III
1871	86796	Cervantes	μ		Ara	15.511	G5V
1872	89935			107	Her	80.645	A7V
1873	90806				Sgr	68.400	B9/B9.5V
1874	91105				Sct	100.908	G8III
1875	95951	Albireo B	β²	6	Cyg	122.549	B8V
1876	96327			37	Aql	140.252	G8III
1877	97675		ο	54	Aql	19.190	F8V
1878	101477		ν		Mic	71.736	K0III
1879	110391			47	Aqr	52.438	K0III
1880	113860		π		PsA	29.420	A9V
1881	145			29	Psc	139.276	B7III-IV
1882	1158				Cet	178.571	M3IIIvar
1883	6061			89	Psc	75.301	A3V
1884	11477		φ		For	46.598	A2/A3V
1885	15890				Cam	628.931	M0II
1886	26221		θ¹	41	Ori	0.000	O6pe
1887	40843		χ	18	Cnc	18.271	F6V
1888	41325				Cnc	121.065	G8II
1889	56332				Hya	119.189	M1/M2III
1890	69038				Boo	157.233	M4.2III
1891	73826				Lup	108.225	G8III
1892	76259			36	Lib	97.561	K2/K3III
1893	79653		θ		Nor	118.203	B8V
1894	84887			70	Her	131.062	A2V
1895	94302			53	Dra	105.485	G8III
1896	104043		α		Oct	43.535	F4III
1897	118234		π		Phe	88.106	K1III
1898	2900				And	189.036	K5III
1899	5799			37	Cet	23.386	F5V
1900	16322			4	Tau	110.742	A0Vn
1901	17886			42	Per	82.305	A3V
1902	25429		λ		Dor	140.449	G6III
1903	28691			64	Ori	220.264	B8V
1904	32765				Pup	25.259	F5III
1905	32864			42	Cam	283.286	B4IV
1906	33779				Car	198.020	M1III
1907	34033				Gem	182.149	K3III
1908	34105				Car	92.251	A0p:
1909	37088			25	Mon	67.522	F6III
1910	38016		π	80	Gem	202.840	M0III
1911	38917				Pup	89.206	K2III
1912	39567			8	Cnc	65.790	A1V
1913	40285				Vel	416.667	B2.5IV
1914	52742				Vel	161.290	B8/B9III
1915	56000				Cen	214.592	B9V
1916	56656				Cen	71.685	K1III
1917	59504				Cam	33.378	A5m
1918	60221				Crv	61.690	K0III
1919	64906			21	CVn	84.246	A0V
1920	70012		υ	102	Vir	80.192	G9III
1921	76307		μ	6	CrB	189.753	M2III
1922	78105		ξ¹		Lup	42.373	A3V
1923	84626		ο	39	Oph	90.416	K:...
1924	93163		ω		Pav	172.712	K1III-IV
1925	94477			21	Aql	217.865	B8II-III
1926	95498			4	Vul	83.264	K0III
1927	97870			23	Cyg	194.175	B5V
1928	100122			35	Cyg	970.874	F5Ib
1929	102157		υ		Pav	240.964	B8Vvar
1930	5544			82	Psc	147.275	F0V
1931	9459		χ		Phe	115.075	K5III
1932	11784			14	Tri	132.802	K5III
1933	29895				CMa	189.753	K1III
1934	37946				Lyn	132.802	M3III
1935	42834				Vel	568.182	B0IIIn
1936	43531			35	Lyn	81.235	K0III
1937	44857		σ¹	11	UMa	159.744	K5III
1938	47654			27	UMa	146.628	K0III
1939	50083				Car	94.340	Am
1940	54360				Cen	84.104	Ap SrCrEu
1941	56754				Cen	87.413	B9IV
1942	58803				Cen	25.323	F6V
1943	60320		ζ²		Mus	101.112	Am
1944	64078			49	Vir	94.251	K2III
1945	67244				Cen	133.869	A0V
1946	72197			54	Hya	30.285	F0V + G/K
1947	72603		α¹	8	Lib	22.978	F3V
1948	74605				UMi	25.342	F9IV
1949	74707				Lup	540.540	F:+...
1950	75761			10	Ser	39.746	A8IV
1951	82073			43	Her	108.578	K5III
1952	98425			25	Cyg	404.858	B3IV
1953	101936			1	Aqr	71.480	K1III
1954	101984		υ	15	Cap	177.936	M1III
1955	102531		γ¹	12	Del	37.951	A2Ia+...
1956	114520			59	Peg	74.294	A5Vn
1957	1686		ρ	27	And	48.544	F5III
1958	11060			9	Per	0.000	A2Ia
1959	13717				Eri	57.175	A3Vn
1960	15404			29	Per	195.312	B3V
1961	27621				Pic	78.616	G8III
1962	31084				CMa	112.360	K1III
1963	38382			9	Pup	16.504	G2V
1964	40429				Car	77.519	A+...
1965	44946	Nahn	ξ	77	Cnc	114.416	K0III
1966	51814			37	UMa	26.525	F1V
1967	67929			90	Vir	75.586	K2III
1968	73776		η		Cir	84.602	G8III
1969	75530		τ¹	9	Ser	211.417	M1III
1970	76243				Lib	122.399	B6IV
1971	90887				CrA	70.274	A3V
1972	105570		β	10	Equ	101.420	A3V
1973	107095			42	Cap	33.234	G2V
1974	112935		σ	49	Peg	27.278	F7IV
1975	2381				Cet	53.107	A3V
1976	3909		φ²	19	Cet	15.753	F7IV-V
1977	5336		μ	30	Cas	7.554	G5Vp
1978	12273				Cas	78.431	G8III
1979	12832			38	Ari	36.337	A7III-IV
1980	20507		ξ	42	Eri	64.103	A2V
1981	38211			6	Pup	78.064	K3III
1982	44093				Vel	68.918	Am
1983	44143				Car	26.420	F3V
1984	58188		η	30	Crt	77.101	A0V
1985	59151				Mus	130.208	K2II/III
1986	60514			13	Com	81.103	A3V
1987	61910				Crv	78.927	F3IV
1988	63210				Cen	112.994	B8V
1989	87563			90	Her	108.460	K3III
1990	93815		ρ		Tel	56.721	F7V
1991	95447			31	Aql	15.177	G8IVvar
1992	95556			4	Cyg	216.920	B9sp...
1993	96459				Cyg	40.833	K0III
1994	104085		μ		Ind	112.108	K2III
1995	104963		φ	28	Cap	197.239	K0II/III
1996	117629			108	Aqr	97.752	Ap Si
1997	0		α	42	Com	14.325	F5 V
1998	1708		ι		Scl	101.317	K0III
1999	2225				And	86.655	A2Vs
2000	8016			42	Cas	85.106	B9V
2001	19171			41	Tau	128.866	B9p Si
2002	22833			6	Ori	69.979	A3V
2003	24197				Ori	105.263	K5III
2004	25918		γ		Men	31.358	K4III
2005	26640			125	Tau	131.062	B3IV
2006	27204		μ		Col	408.163	B1IV/V
2007	33682				Vol	89.606	K3III
2008	35951				CMa	287.356	B2Vne
2009	40943				Pup	456.621	B2IV-V+...
2010	41296				Vel	213.220	B2V
2011	42504				Vel	135.685	B4IV
2012	45333			16	UMa	19.570	F9V
2013	52469				UMa	37.092	F5III
2014	55137			75	Leo	101.833	M0III comp
2015	55779				Cen	27.218	F7V
2016	69373				UMi	131.234	M2III
2017	73036				Cir	49.431	K1III
2018	92646		κ		Tel	83.333	G8/K0III
2019	96665		σ	44	Aql	239.234	B3V + B3V
2020	97630			19	Cyg	212.314	M2IIIa
2021	99853			22	Vul	588.235	G2Ib SB
2022	101260			73	Dra	121.359	A0p...
2023	107230				Cep	74.963	K0III
2024	117315		σ		Phe	185.185	B3V
2025	11072		κ		For	21.963	G2V
2026	11220			64	And	122.399	G8III
2027	23840				Dor	173.310	M3III
2028	28744				Mon	403.226	B2Vne+
2029	30717				Mon	260.417	K1II
2030	39070				Car	301.205	M0II
2031	42425		θ		Vol	73.638	A0V
2032	43352				Pyx	68.634	G8III
2033	51362		δ	29	Sex	98.717	B9.5V
2034	56583			2	Dra	72.833	K0III
2035	64792			59	Vir	17.559	G0Vs
2036	73945		ν	21	Lib	213.220	K5III
2037	77277				Dra	87.719	A2IV
2038	80874				TrA	240.964	K0II/IIICN.
2039	85312		κ		Ara	139.665	K1III
2040	99738			21	Vul	91.158	A7IVn
2041	103294			17	Del	147.059	K0III
2042	105268			6	Cep	609.756	B3IVe
2043	111797			30	Cep	88.028	A3IV
2044	115404			97	Aqr	65.359	A3V
2045	2355			28	And	62.775	A7III
2046	2762			13	Cet	21.254	F8V...
2047	19949				Cam	100.200	A2Vn
2048	21296			47	Eri	304.878	M3III
2049	27971			31	Cam	143.678	A2V
2050	29650			71	Ori	20.816	F6V
2051	30932				Pic	93.284	K0III
2052	32104			26	Gem	43.630	A2V
2053	33927		ω	42	Gem	456.621	G5II
2054	34081				Pup	106.838	Am
2055	35146			18	Lyn	61.013	K2III
2056	36238			63	Gem	32.020	F5IV-V...
2057	39961				Vel	383.142	B2IV-V
2058	42540				Vel	85.616	Ap (SiCr)
2059	42679				Vel	0.000	B5Iab
2060	57047				Hya	123.762	K5III
2061	60189		ζ	5	Crv	127.388	B8V
2062	63901			14	CVn	104.384	B9V
2063	68269			47	Hya	102.041	B8V
2064	80197		ν¹	20	CrB	196.464	M2III
2065	90441			59	Ser	143.885	G0III+...
2066	92226		μ		CrA	121.359	G5/G6III
2067	93017				Lyr	14.872	G0V
2068	93917			17	Lyr	41.580	F0V
2069	104174				Mic	100.604	K2III
2070	104214			61	Cyg	3.486	K5V
2071	115126			94	Aqr	21.119	G6/G8IV
2072	5300		υ		Phe	56.948	A3V
2073	5737	Revati	ζ	86	Psc	53.305	A7IV
2074	12484		ζ		Hor	49.092	F4IV
2075	19205		ψ	42	Tau	27.601	F1V
2076	28296			60	Ori	136.612	A1Vs
2077	30457				CMa	106.838	K3III
2078	30679			5	Lyn	191.939	K4III
2079	32064				Mon	105.597	M0III
2080	55756				Cen	84.034	K0III
2081	64725			57	Vir	38.476	K1III
2082	66098			76	Vir	72.098	K0III
2083	77578		ω	34	Ser	83.822	G8III
2084	85079		ι		Ara	286.533	B2IIIne
2085	111449		υ	59	Aqr	22.681	F7V
2086	3505				Cet	26.745	F0V
2087	9763			49	Cas	122.699	G8III
2088	13874				Eri	110.620	A2IV
2089	19799				Tau	119.904	B9Vn
2090	21547			51	Eri	29.429	F0V
2091	23734			11	Cam	210.084	B2.5Ve
2092	25048		ρ	20	Aur	162.338	B5V
2093	31119				Mon	63.654	A3V
2094	32562		ψ⁶	57	Aur	110.497	K1III
2095	33878				Mon	175.131	M2III
2096	36265		η	5	CMi	97.561	F0III
2097	38020				Pup	480.769	B1V
2098	39061				Pup	55.556	F3V
2099	43970		ο¹	62	Cnc	45.725	A5III
2100	54767				Car	95.877	B9V
2101	55831				Cen	418.410	B3IV
2102	58684			67	UMa	34.270	A7m
2103	62267			32	Vir	77.459	A8m
2104	70035				Cen	48.356	Am
2105	72290				Lup	79.681	G6III
2106	82216			45	Her	120.627	B9p (Cr)
2107	92390			29	Sgr	286.533	K2III
2108	92405		ν²	9	Lyr	70.972	A3V
2109	95260			3	Vul	120.482	B6III
2110	98583			64	Dra	180.180	M1III
2111	106093			71	Cyg	66.445	K0III
2112	116076	Veritate		14	And	79.177	K0III
2113	6315			91	Psc	107.411	K5III
2114	10306		η	17	Ari	28.868	F5V
2115	14456				Eri	139.860	M3III
2116	32292			10	CMa	0.000	B2V
2117	35907			66	Aur	370.370	K0III
2118	39970				Vel	338.983	B1IVe
2119	43834		ρ²	58	Cnc	149.254	G8II-III
2120	44154		σ³	64	Cnc	90.662	G9III
2121	44337				Vel	112.994	Ap Si
2122	44798		κ	76	Cnc	162.866	B8IIIMNp
2123	48926		η		Ant	33.311	A8IV
2124	52701				Car	145.985	B7IV
2125	53252				Hya	30.807	F6V
2126	63076	Taiyi		8	Dra	29.291	A5n
2127	72357			56	Hya	109.769	G8/K0III
2128	76939				Lup	79.936	G8/K0III
2129	79607		σ	17	CrB	21.079	F8V
2130	82493				Sco	0.000	O9e
2131	82730			23	Oph	73.801	K2III
2132	86036			26	Dra	14.190	G0V
2133	94068			19	Aql	45.788	F0III-IV
2134	98636			16	Vul	67.981	F2III
2135	950		θ		Scl	21.277	F3/F5V
2136	3949		ρ		Phe	74.239	F2III
2137	7981			107	Psc	7.532	K1V
2138	14043				Per	140.647	B7V
2139	15371		ζ²		Ret	12.032	G1V
2140	16803			20	Eri	149.254	B8/B9III
2141	17457			24	Eri	200.803	B7V
2142	17717		τ⁷	28	Eri	76.923	A1V
2143	17954				Tau	56.465	A2V
2144	20384		η		Ret	117.924	G7III
2145	21297				Eri	233.100	K4III
2146	25197			16	Cam	103.093	A0Vn
2147	26268			45	Ori	110.254	F0III
2148	32480		ψ⁵	56	Aur	16.717	G0V
2149	35393				Pup	141.844	A0V
2150	36641		δ¹	7	CMi	233.100	F0III
2151	42334		η		Pyx	71.073	A0V
2152	45344				Vel	187.617	B4V+...
2153	45527			23	Hya	75.245	K2III
2154	56779		ω	1	Vir	152.439	M4III
2155	64348				Cen	68.166	K1/K2III
2156	73909				Boo	78.927	G8III
2157	79540		χ	17	Sco	116.009	K3III
2158	80620				Oph	176.991	M2 comp
2159	80843				Her	192.678	G8p
2160	90200				CrA	149.477	B2.5Vn
2161	98174				Pav	85.397	B9.5IV
2162	101923		τ	14	Cap	348.432	B7III
2163	103571				Equ	56.561	G0V
2164	107128			41	Cap	70.721	K0III
2165	109572				Cep	37.355	F8V
2166	112529			68	Aqr	77.882	G8III
2167	117089			106	Aqr	116.144	B9V
2168	0		τ	69	Oph	52.029	dF3   J
2169	7955		π		Scl	65.876	K1II/III
2170	10559			7	Tri	86.058	A0V
2171	13141		ν		Hor	50.454	A2V
2172	25202			8	Lep	505.050	B2IV
2173	31165				Col	83.752	G8III
2174	31688				CMa	123.305	K1III
2175	37921			11	CMi	92.421	A1Vnn
2176	39487				Pup	641.026	M2II
2177	50414		ε	22	Sex	59.312	F2III
2178	51502				Cam	21.501	F2V
2179	76534		φ	54	Boo	52.029	G8III-IV
2180	86305		π		Ara	44.563	A7V
2181	88331			96	Her	288.184	B3IV
2182	90067				Her	111.235	K3III
2183	92056				Dra	96.805	K0II-III
2184	93903		ι	18	Lyr	274.725	B6IV
2185	104738				Mic	32.960	F5V
2186	112031			12	Lac	411.523	B2IIIv SB
2187	113864				Cep	126.743	K3III
2188	13165		π	42	Ari	239.234	B6V
2189	14293		ρ³	10	Eri	41.563	A8V
2190	20261			58	Tau	46.948	F0V
2191	20266				Cam	97.943	G5III
2192	27386			52	Ori	165.017	A5V
2193	31434			49	Aur	113.379	A0Vnn
2194	45328				Vel	196.078	G8II/III
2195	45631				Vel	134.228	B7/B8III
2196	48883		ν	27	Leo	153.139	B9IV
2197	49698				Car	113.250	K0III
2198	53154				Car	0.000	B9Ia
2199	56573				Cen	61.805	A7m
2200	56975			92	Leo	82.781	K1III
2201	58082				Hya	87.719	G8III
2202	67703				Cen	79.681	B9Vn
2203	69068			13	Boo	168.350	M2III
2204	75828				Lup	335.570	K4III
2205	76425			16	Ser	70.872	K0p
2206	80161				Dra	89.928	K2III
2207	93256				Lyr	99.206	K2III
2208	108924			18	Cep	130.039	M5III
2209	6999			49	And	90.171	K0III
2210	9727			47	Cas	33.157	F0Vn
2211	10320		μ		For	98.232	A0V
2212	11738				Cet	140.845	K3III
2213	11757		μ		Hyi	87.032	G4III
2214	15627		τ¹	61	Ari	156.006	B5IV
2215	20641		κ²	67	Tau	45.393	A7V
2216	30073			7	Mon	267.380	B2.5V
2217	32537				Pup	99.404	B8/B9V
2218	36760			68	Gem	129.870	A1Vn
2219	42129				Car	274.725	B3V+...
2220	48682			31	UMa	63.776	A3III
2221	50070				Vel	51.894	A7V
2222	51313				Car	813.008	K3Ib
2223	57477				UMa	66.094	K3III
2224	62027				Cru	373.134	B2pe
2225	65581			68	Vir	134.953	K5III
2226	72929			12	Lib	127.877	K2/K3III
2227	80057		δ²		Aps	187.970	K3III
2228	83313			59	Her	98.814	A3IV
2229	83431		ε²		Ara	27.226	F6V
2230	93203			11	Aql	48.426	F8V
2231	99968				Cyg	483.092	K5II
2232	107843		λ		Oct	125.471	G8/K0III+..
2233	109005			20	Cep	92.937	K4III
2234	109693				Cep	78.678	B9.5Vn
2235	116957				Aqr	82.781	K3III
2236	7650			40	Cas	140.449	G8II-IIIvar
2237	18453			43	Per	37.439	F5IV
2238	18788			35	Eri	126.904	B5V
2239	22040		κ		Dor	67.024	A8/A9III/IV
2240	23871			106	Tau	58.106	A5V
2241	26460		ν²		Col	40.800	F5V
2242	27364			133	Tau	194.175	B2IV-V
2243	29048			19	Lep	257.069	M1III
2244	30953				Pup	51.440	F2V
2245	32492			11	CMa	243.902	B8/B9III
2246	32921			36	Gem	150.602	A2V
2247	41003		η		Vol	116.822	A0/A1IV/V
2248	43142				Hya	123.153	A3V
2249	45455			17	UMa	220.751	K5III
2250	45581				Car	107.527	A1V
2251	47300			42	Lyn	37.580	F0V
2252	57371				Cen	211.864	B6III
2253	58587				Crv	970.874	B2IV
2254	60122			3	CVn	180.832	M0III
2255	74596		χ	48	Boo	77.399	A2V
2256	80645		ι		TrA	38.805	F4IV
2257	81437				Dra	83.056	K1III
2258	85389				Ara	194.932	B8V
2259	91014				Sgr	404.858	B2III/IV
2260	94834		ω¹	25	Aql	127.227	F0IV
2261	96957		χ	47	Aql	261.780	F3V:+...
2262	98103		φ	61	Aql	67.295	A1IV
2263	100195		σ	7	Cap	343.643	K2III
2264	110618		ν		Ind	28.703	A3V: + F9V
2265	117218			107	Aqr	73.206	F2:V+...
2266	814		γ³		Oct	78.064	K1/K2III
2267	983				Cet	190.840	K4III
2268	8209		ε		Scl	28.114	F2IV
2269	9312				Cas	75.301	A0Vn
2270	10793			10	Tri	115.473	A2V
2271	11021			69	Cet	330.033	M2III
2272	11486			12	Tri	49.826	F0III
2273	19719			46	Tau	36.337	F3V...
2274	20704				Per	77.640	K1III
2275	22287			4	Cam	52.770	A3m
2276	24873		ν	7	Lep	102.249	B7/B8V
2277	26868				Col	131.406	B9/B9.5V
2278	27947				Pic	34.698	F0Ve...
2279	33316				CMa	0.000	B2/B3III
2280	35427				CMa	384.615	G2II
2281	48390			22	Leo	41.459	A5IV
2282	60904			17	Com	72.886	A0p
2283	69612			15	Boo	81.235	K1III
2284	89439			15	Sgr	0.000	B0/1Ia/ab
2285	92824		χ		Oct	78.740	K3III
2286	105898				Cyg	126.103	A6pe...
2287	106327		ξ		Gru	142.857	K0III
2288	107472			12	Peg	427.350	K0Ib
2289	108991			32	Aqr	68.120	A5m
2290	3231			32	And	108.814	G8III
2291	12225		η		Hor	45.558	A6V
2292	12489			33	Ari	70.972	A3V
2293	16499			36	Per	36.324	F4IIIvar
2294	21914		λ		Pic	114.811	K0/K1III
2295	21928			59	Per	73.965	A1Vn
2296	23467		β		Men	243.309	G8III
2297	32411				CMa	130.039	A1IV/V
2298	34802				Pup	126.103	A3p...
2299	37704			76	Gem	194.553	K5III
2300	38962			14	CMi	74.074	K0III
2301	39780		μ²	10	Cnc	23.288	G2IV
2302	43305			14	Hya	138.121	B9MNp...
2303	45290			36	Lyn	178.253	B8IIIMNp
2304	47479				Car	72.569	A3IV
2305	49809				Hya	27.739	F2/F3IV/V
2306	56034			57	UMa	65.232	A2V
2307	85084			43	Oph	251.256	K4/K5III
2308	89773			105	Her	298.507	K4II SB
2309	96808			54	Sgr	73.746	K1III
2310	98421		θ²		Sgr	48.497	A4/A5IV
2311	99951			24	Vul	134.228	G8III
2312	100541				Aql	75.586	G8III-IV
2313	103511			33	Vul	138.696	K4III
2314	103569		ε	1	Equ	54.083	F5III...
2315	104365		χ	25	Cap	55.127	A0V
2316	105942			70	Cyg	400.000	B3V
2317	107151			7	Peg	223.714	M2III
2318	114200			4	And	106.952	K5III
2319	116820		μ		Scl	89.445	K0III
2320	117730			82	Peg	56.022	A4Vn
2321	10366				And	64.977	G8III:var
2322	10819			62	And	75.358	A1V
2323	27243				Pic	143.885	K0/K1II
2324	37701				Lyn	226.757	A0IIIn
2325	43671				Vel	77.280	Am
2326	45544				Vel	105.820	K2III
2327	55016			73	Leo	118.483	K3III
2328	56997			61	UMa	9.612	G8Vvar
2329	57562			4	Vir	59.172	A1
2330	59654				Cen	175.131	K3III
2331	64577			55	Vir	38.971	G8III/IV
2332	80945				Sco	833.333	B1Ia
2333	85667				Oph	16.343	G8IV-V
2334	94150				Pav	37.383	G8/K0III/IV
2335	104974			29	Cap	187.617	M2III
2336	110649				Tuc	20.563	F9V
2337	5518			31	Cas	84.890	A0Vnn
2338	14168		ρ²	9	Eri	81.169	K0II-III
2339	15770				Per	166.113	B5V
2340	18957			40	Tau	196.464	B3V
2341	21515				Tau	261.097	B7V
2342	26126			38	Ori	84.602	A2V
2343	38146				Pup	86.281	G2
2344	41260				Pup	143.472	K4/K5III
2345	52911			53	Leo	116.686	A2V
2346	57111			3	Dra	184.502	K3III
2347	60449				Cen	136.240	B8/B9V
2348	65479				Cen	39.200	F2III
2349	72489		μ	7	Lib	72.939	Ap
2350	73049				Cen	77.821	A0V
2351	74649			3	Ser	114.416	K0III
2352	80208				Nor	141.844	B6IV
2353	84177			37	Oph	334.448	M2III
2354	97749				Sgr	92.421	A0p
2355	98624		μ²		Pav	72.464	K2IVCN...
2356	99461				Sgr	6.015	K2V
2357	103882		ζ		Mic	35.373	F3V
2358	112781		ξ		Oct	151.057	B6IV
2359	5131		ψ¹	74	Psc	84.317	A1Vn
2360	20161				Hor	77.280	K2III
2361	22730			5	Ori	181.159	M1III
2362	22834				Ori	147.710	K1III
2363	23879			14	Ori	64.641	Am
2364	39734				Pup	473.934	A3Ib/II
2365	40817		κ¹		Vol	133.333	B9III/IV
2366	41616				Vel	653.595	B2IV
2367	41822		θ	31	Cnc	127.227	K5III
2368	41909		η	33	Cnc	91.491	K3III
2369	52678				Car	145.985	B7:V
2370	64823				Vir	99.502	K3III
2371	90074				Sgr	170.649	B7Ib/II
2372	93124				Aql	473.934	F8Ib
2373	97421		ν		Tel	49.554	A9Vn
2374	98438			13	Sge	312.500	M4IIIa
2375	109786			41	Aqr	71.582	K1III
2376	116264			71	Peg	159.490	M5IIIa
2377	9440		π		For	90.253	G8III
2378	13490			20	Per	70.671	F4Vvar
2379	17563			29	Tau	163.666	B3V
2380	20186			56	Tau	100.000	A0p Si
2381	24817			21	Ori	61.958	F5IIvar
2382	25980				Ori	478.469	B1IV
2383	26001				Dor	71.023	G8/K0III
2384	29704			72	Ori	160.256	B7V
2385	30247			45	Aur	59.207	F5III...
2386	31789		ψ³	52	Aur	420.168	B8III
2387	32489			13	Lyn	64.683	K0III
2388	33048			14	Lyn	149.254	G4III...
2389	36896				Gem	114.155	K0III
2390	40215				UMa	230.415	G8II
2391	43414				Vol	51.921	F5IV
2392	46107		ι		Cha	58.139	F3/F5IV
2393	50888				Ant	41.459	A8V
2394	58884				Mus	106.496	A0V
2395	59184				Cen	183.823	A1V
2396	63117				Cru	0.000	O9Ib
2397	70469				Lib	140.647	K0III
2398	76866		χ	20	Ser	67.385	A0p Sr
2399	82587			53	Her	29.189	F0V
2400	96288				Cyg	176.678	A2V
2401	103127				Mic	122.699	K2III
2402	107788			13	Peg	33.422	F2III-IV
2403	109654				Peg	79.114	K2III
2404	110000			42	Aqr	179.856	K1III
2405	113327				Lac	251.889	B4IIIpe
2406	3951				Cas	196.078	A4V comp SB
2407	4371		φ³	22	Cet	168.919	K4III
2408	6706		ρ	93	Psc	25.214	F2V:var
2409	22157				Ori	72.150	Am...
2410	28946			40	Aur	104.493	A4m
2411	29246			37	Cam	116.822	G8III
2412	35957				CMa	202.429	K1III
2413	36439			22	Lyn	20.239	F6V
2414	42604			34	Lyn	55.279	G0IV
2415	46811				Vel	129.870	G8III
2416	66936			84	Vir	73.099	K1III
